policy_number,spcode,product_code,initial_policy,commencement_year,commencement_month,ifrs17_group,age_at_entry,gender,main_member_age_at_entry,main_member_gender,sum_assured,annual_premium,premium_status,premium_pattern,waiting_period,duration_in_force_months,sum_assured_escalation,premium_escalation,interest_percentage,income,education_level,socio_economic_class,occupational_class,smoker_status,select_period,current_loan,premium_frequency,premium_rate,temporary_premium_waiver_indicator,temporary_premium_waiver_month_exit,distribution,tax_class,education,plan,continuity_or_premium_waiver_option,premium_waiver_indicator,commission_type,cashback_indicator,funeral_service_indicator,repatriation,tombstone,cow_benefit,educator_option,paidup_option,paidup_indicator,member_type,term,original_term,outstanding_term_months,food,cashback_option,premium_holiday_used,disability_definition,deferred_period
1097531,3,FUN_01,1,2021,12,4,10,F,33,F,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,144,0,0,0,0,0,0,0
1097531,3,FUN_01,1,2021,12,4,4,F,33,F,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,216,0,0,0,0,0,0,0
1097534,3,FUN_01,1,2021,12,4,28,M,28,M,25000,2364,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,1068,0,0,0,0,0,0,0
1097534,3,FUN_01,1,2021,12,4,23,F,28,M,25000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,SP,1128,0,0,0,0,0,0,0
1097534,3,FUN_01,1,2021,12,4,1,F,28,M,5000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,252,0,0,0,0,0,0,0
1097535,3,FUN_01,1,2021,12,4,46,M,46,M,7000,744,0,1,6,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,864,0,0,0,0,0,0,0
1097535,3,FUN_01,1,2021,12,4,37,F,46,M,7000,0,0,1,6,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,972,0,0,0,0,0,0,0
1097535,3,FUN_01,1,2021,12,4,9,M,46,M,3500,0,0,1,6,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
1097535,3,FUN_01,1,2021,12,4,12,F,46,M,3500,0,0,1,6,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
1097535,3,FUN_01,1,2021,12,4,3,F,46,M,2500,0,0,1,6,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,240,0,0,0,0,0,0,0
1097546,3,FUN_01,1,2021,12,4,56,F,56,F,50000,3288,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,732,0,0,0,0,0,0,0
1097546,3,FUN_01,1,2021,12,4,59,M,56,F,50000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,SP,696,0,0,0,0,0,0,0
1097548,3,FUN_01,1,2021,12,4,44,F,44,F,25000,2076,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,888,0,0,0,0,0,0,0
1097548,3,FUN_01,1,2021,12,4,37,M,44,F,25000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,960,0,0,0,0,0,0,0
1097548,3,FUN_01,1,2021,12,4,9,F,44,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1097548,3,FUN_01,1,2021,12,4,6,F,44,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,192,0,0,0,0,0,0,0
1097552,3,FUN_01,1,2021,12,4,45,F,45,F,12500,1068,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,864,0,0,0,0,0,0,0
1097552,3,FUN_01,1,2021,12,4,54,M,45,F,12500,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,SP,756,0,0,0,0,0,0,0
1097552,3,FUN_01,1,2021,12,4,18,M,45,F,10000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,48,0,0,0,0,0,0,0
1097552,3,FUN_01,1,2021,12,4,11,M,45,F,10000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
1097553,3,FUN_01,1,2021,12,4,25,M,25,M,12500,564,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1104,0,0,0,0,0,0,0
1097558,3,FUN_01,1,2021,12,4,27,F,27,F,12500,1692,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,1,0,0,0,MM,1080,0,0,0,0,0,0,0
1097558,3,FUN_01,1,2021,12,4,31,M,27,F,12500,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,1,0,0,0,SP,1032,0,0,0,0,0,0,0
1097558,3,FUN_01,1,2021,12,4,1,F,27,F,2500,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,252,0,0,0,0,0,0,0
1097558,3,FUN_01,1,2021,12,4,18,M,27,F,2500,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,276,0,0,0,0,0,0,0
1097559,3,FUN_01,1,2021,12,4,47,M,47,M,12500,2940,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,852,0,0,0,0,0,0,0
1097559,3,FUN_01,1,2021,12,4,45,F,47,M,12500,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,SP,864,0,0,0,0,0,0,0
1097559,3,FUN_01,1,2021,12,4,19,M,47,M,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,36,0,0,0,0,0,0,0
1097559,3,FUN_01,1,2021,12,4,70,F,47,M,5000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,PAR,564,0,0,0,0,0,0,0
1097559,3,FUN_01,1,2021,12,4,79,M,47,M,5000,0,0,1,9,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,PAR,456,0,0,0,0,0,0,0
1097563,3,FUN_01,1,2021,12,4,37,F,37,F,7000,588,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,960,0,0,0,0,0,0,0
1097563,3,FUN_01,1,2021,12,4,37,M,37,F,7000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,960,0,0,0,0,0,0,0
1097563,3,FUN_01,1,2021,12,4,17,M,37,F,5000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,60,0,0,0,0,0,0,0
1097563,3,FUN_01,1,2021,12,4,13,M,37,F,5000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
1097563,3,FUN_01,1,2021,12,4,5,F,37,F,2500,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
1097564,3,FUN_01,1,2021,12,4,61,M,61,M,25000,1488,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,672,0,0,0,0,0,0,0
1097578,3,FUN_01,1,2021,12,4,53,F,53,F,12500,1380,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,768,0,0,0,0,0,0,0
1097578,3,FUN_01,1,2021,12,4,59,F,53,F,12500,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,SP,708,0,0,0,0,0,0,0
1097585,3,FUN_01,1,2021,12,4,28,F,28,F,12500,2100,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,1068,0,0,0,0,0,0,0
1097585,3,FUN_01,1,2021,12,4,34,F,28,F,12500,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,SP,1008,0,0,0,0,0,0,0
1097585,3,FUN_01,1,2021,12,4,11,F,28,F,6000,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,144,0,0,0,0,0,0,0
1097585,3,FUN_01,1,2021,12,4,9,F,28,F,6000,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1097585,3,FUN_01,1,2021,12,4,6,F,28,F,6000,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,192,0,0,0,0,0,0,0
1097585,3,FUN_01,1,2021,12,4,66,F,28,F,5000,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,624,0,0,0,0,0,0,0
1097585,3,FUN_01,1,2021,12,4,65,M,28,F,5000,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,636,0,0,0,0,0,0,0
1097602,3,FUN_01,1,2021,12,4,28,F,28,F,12500,2028,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,1,0,1,1,1,0,0,0,MM,1068,0,0,0,1,0,0,0
1097602,3,FUN_01,1,2021,12,4,7,F,28,F,6000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,180,0,0,0,0,0,0,0
1097603,3,FUN_01,1,2021,12,4,62,M,62,M,25000,1140,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,1,1,0,0,0,0,MM,660,0,0,0,0,0,0,0
1097608,3,FUN_01,1,2021,12,4,63,F,63,F,7000,744,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,648,0,0,0,0,0,0,0
1097608,3,FUN_01,1,2021,12,4,17,M,63,F,5000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,60,0,0,0,0,0,0,0
1097610,3,FUN_01,1,2021,12,4,60,F,60,F,50000,1692,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,684,0,0,0,0,0,0,0
1097611,3,FUN_01,1,2021,12,4,38,M,38,M,50000,1692,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,948,0,0,0,0,0,0,0
1097619,3,FUN_01,1,2021,12,4,22,F,22,F,7000,360,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,1140,0,0,0,0,0,0,0
1097621,3,FUN_01,1,2021,12,4,29,F,29,F,7000,360,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,1056,0,0,0,0,0,0,0
1097625,3,FUN_01,1,2021,12,4,33,F,33,F,25000,3036,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,1008,0,0,0,0,0,0,0
1097625,3,FUN_01,1,2021,12,4,35,M,33,F,25000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,SP,984,0,0,0,0,0,0,0
1097625,3,FUN_01,1,2021,12,4,14,M,33,F,15000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1097625,3,FUN_01,1,2021,12,4,3,M,33,F,5000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,228,0,0,0,0,0,0,0
1097628,3,FUN_01,1,2021,12,4,22,F,22,F,12500,564,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1140,0,0,0,0,0,0,0
1097631,3,FUN_01,1,2021,12,4,56,F,56,F,12500,720,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,732,0,0,0,0,0,0,0
1097633,3,FUN_01,1,2021,12,4,54,F,54,F,25000,2388,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,768,0,0,0,0,0,0,0
1097633,3,FUN_01,1,2021,12,4,14,M,54,F,15000,0,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1097636,3,FUN_01,1,2021,12,4,41,F,41,F,50000,4008,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,0,0,0,0,0,MM,912,0,0,0,1,0,0,0
1097636,3,FUN_01,1,2021,12,4,12,M,41,F,25000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,120,0,0,0,0,0,0,0
1097636,3,FUN_01,1,2021,12,4,65,F,41,F,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,624,0,0,0,0,0,0,0
1097639,3,FUN_01,1,2021,12,4,43,F,43,F,7000,1140,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,1,0,0,0,1,0,0,0,MM,888,0,0,0,1,0,0,0
1097639,3,FUN_01,1,2021,12,4,13,F,43,F,5000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
1097644,3,FUN_01,1,2021,12,4,25,F,25,F,7000,588,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,1116,0,0,0,0,0,0,0
1097644,3,FUN_01,1,2021,12,4,32,M,25,F,7000,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,1020,0,0,0,0,0,0,0
1097644,3,FUN_01,1,2021,12,4,4,F,25,F,2500,0,0,1,6,32,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,216,0,0,0,0,0,0,0
1097665,3,FUN_01,1,2021,12,4,51,M,51,M,50000,2484,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,1,0,0,0,0,0,MM,792,0,0,0,0,0,0,0
1097665,3,FUN_01,1,2021,12,4,48,F,51,M,50000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,828,0,0,0,0,0,0,0
1097665,3,FUN_01,1,2021,12,4,15,F,51,M,25000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,84,0,0,0,0,0,0,0
1097666,3,FUN_01,1,2021,12,4,41,M,41,M,50000,2340,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,912,0,0,0,0,0,0,0
1097666,3,FUN_01,1,2021,12,4,35,F,41,M,50000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,984,0,0,0,0,0,0,0
1097666,3,FUN_01,1,2021,12,4,9,F,41,M,15000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1097666,3,FUN_01,1,2021,12,4,12,M,41,M,25000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,120,0,0,0,0,0,0,0
1097666,3,FUN_01,1,2021,12,4,2,F,41,M,10000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,240,0,0,0,0,0,0,0
1097684,3,FUN_01,1,2021,12,4,60,F,60,F,12500,564,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,684,0,0,0,0,0,0,0
1097685,3,FUN_01,1,2021,12,4,42,M,42,M,50000,3060,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,900,0,0,0,0,0,0,0
1097685,3,FUN_01,1,2021,12,4,40,F,42,M,50000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,924,0,0,0,0,0,0,0
1097685,3,FUN_01,1,2021,12,4,7,M,42,M,15000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,180,0,0,0,0,0,0,0
1097685,3,FUN_01,1,2021,12,4,3,M,42,M,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,228,0,0,0,0,0,0,0
1097685,3,FUN_01,1,2021,12,4,80,F,42,M,10000,0,0,1,9,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,PAR,456,0,0,0,0,0,0,0
1097686,3,FUN_01,1,2021,12,4,28,F,28,F,12500,1788,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1068,0,0,0,0,0,0,0
1097686,3,FUN_01,1,2021,12,4,66,M,28,F,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,612,0,0,0,0,0,0,0
1097690,3,FUN_01,1,2021,12,4,33,F,33,F,12500,564,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1008,0,0,0,0,0,0,0
1097709,3,FUN_01,1,2021,12,4,35,M,35,M,25000,2208,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,1,0,0,0,MM,984,0,0,0,0,0,0,0
1097709,3,FUN_01,1,2021,12,4,35,F,35,M,25000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,1,0,0,0,SP,984,0,0,0,0,0,0,0
1097709,3,FUN_01,1,2021,12,4,8,M,35,M,10000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,1,0,0,0,CH,168,0,0,0,0,0,0,0
1097717,3,FUN_01,1,2021,12,4,59,M,59,M,12500,720,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,696,0,0,0,0,0,0,0
1097720,3,FUN_01,1,2021,12,4,60,F,60,F,12500,972,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,684,0,0,0,0,0,0,0
1097730,3,FUN_01,1,2021,12,4,44,F,44,F,7000,1512,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,876,0,0,0,0,0,0,0
1097730,3,FUN_01,1,2021,12,4,13,F,44,F,5000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
1097730,3,FUN_01,1,2021,12,4,79,M,44,F,7000,0,0,1,9,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,PAR,468,0,0,0,0,0,0,0
1097731,3,FUN_01,1,2021,12,4,22,F,22,F,12500,564,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1140,0,0,0,0,0,0,0
1097738,3,FUN_01,1,2021,12,4,30,F,30,F,12500,1476,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,1044,0,0,0,0,0,0,0
1097738,3,FUN_01,1,2021,12,4,9,M,30,F,6000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1097738,3,FUN_01,1,2021,12,4,3,F,30,F,2500,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,228,0,0,0,0,0,0,0
1097744,3,FUN_01,1,2021,12,4,32,M,32,M,7000,360,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,1020,0,0,0,0,0,0,0
1097745,3,FUN_01,1,2021,12,4,52,F,52,F,12500,1572,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,780,0,0,0,0,0,0,0
1097745,3,FUN_01,1,2021,12,4,56,M,52,F,12500,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,SP,732,0,0,0,0,0,0,0
1097745,3,FUN_01,1,2021,12,4,11,F,52,F,10000,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
1097747,3,FUN_01,1,2021,12,4,34,M,34,M,7000,360,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,1008,0,0,0,0,0,0,0
1097748,3,FUN_01,1,2021,12,4,34,F,34,F,7000,360,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,1008,0,0,0,0,0,0,0
1097749,3,FUN_01,1,2021,12,4,38,M,38,M,7000,360,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,960,0,0,0,0,0,0,0
1097750,3,FUN_01,1,2021,12,4,35,M,35,M,25000,840,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,984,0,0,0,0,0,0,0
1097751,3,FUN_01,1,2021,12,4,36,M,36,M,7000,1596,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,972,0,0,0,0,0,0,0
1097751,3,FUN_01,1,2021,12,4,31,M,36,M,7000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,1032,0,0,0,0,0,0,0
1097751,3,FUN_01,1,2021,12,4,9,M,36,M,3500,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1097751,3,FUN_01,1,2021,12,4,69,M,36,M,7000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,576,0,0,0,0,0,0,0
1097751,3,FUN_01,1,2021,12,4,56,F,36,M,7000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,732,0,0,0,0,0,0,0
1097752,3,FUN_01,1,2021,12,4,57,F,57,F,12500,1284,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,732,0,0,0,0,0,0,0
1097752,3,FUN_01,1,2021,12,4,45,F,57,F,12500,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,SP,876,0,0,0,0,0,0,0
1097752,3,FUN_01,1,2021,12,4,17,M,57,F,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,60,0,0,0,0,0,0,0
1097752,3,FUN_01,1,2021,12,4,14,M,57,F,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1097752,3,FUN_01,1,2021,12,4,12,M,57,F,10000,0,0,1,6,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,132,0,0,0,0,0,0,0
